id,web_name,team_name,team_short_name,position,price,selected_by_percent,total_points,minutes,goals_scored,assists,form,points_per_game,ict_index,influence,creativity,threat,status,news,chance_of_playing_next_round,availability,opponent,home,fixture_difficulty,fixture_adjustment,base_projection,projected_points,value
222,Strand Larsen,Crystal Palace,CRY,FWD,6.0,0.6,75,2301,4,1,0.0,2.1,91.5,265.2,203.1,469.0,a,,,1.0,EVE,False,,1.0,18.93,18.93,3.155
332,Justin,Leeds,LEE,DEF,4.5,0.5,94,1893,2,1,0.0,3.2,88.3,469.8,190.9,220.0,a,,,1.0,NFO,False,,1.0,18.62,18.62,4.137777777777778
447,Botman,Newcastle,NEW,DEF,5.0,0.4,89,1834,1,1,0.0,3.6,87.4,597.0,85.8,190.0,a,,,1.0,LIV,True,,1.0,18.560000000000002,18.560000000000002,3.7120000000000006
535,Alderete,Sunderland,SUN,DEF,5.0,1.1,125,2797,1,1,0.0,3.8,117.0,749.0,138.1,279.0,d,Knock - 75% chance of playing,75.0,0.75,IPS,False,,1.0,24.540000000000003,18.405,3.681
60,Hill,Bournemouth,BOU,DEF,5.5,1.2,110,2102,0,3,0.0,3.8,86.3,579.4,161.7,119.0,a,,,1.0,MCI,False,,1.0,18.400000000000002,18.400000000000002,3.3454545454545457
327,Bijol,Leeds,LEE,DEF,5.0,0.3,99,1888,1,3,0.0,4.0,86.0,531.8,84.5,243.0,a,,,1.0,NFO,False,,1.0,18.4,18.4,3.6799999999999997
269,Sessegnon,Fulham,FUL,DEF,4.5,0.4,95,1816,3,3,0.0,3.5,86.7,413.8,225.0,229.0,a,,,1.0,CHE,True,,1.0,18.39,18.39,4.086666666666667
471,Milenković,Nott'm Forest,NFO,DEF,5.5,2.3,119,3375,0,1,0.0,3.1,86.9,680.4,66.9,120.0,a,,,1.0,LEE,True,,1.0,18.310000000000002,18.310000000000002,3.3290909090909095
140,Sánchez,Chelsea,CHE,GKP,5.0,2.0,113,3040,0,1,0.0,3.2,86.7,822.2,50.0,0.0,a,,,1.0,FUL,False,,1.0,18.3,18.3,3.66
347,Nmecha,Leeds,LEE,FWD,5.5,0.6,73,1065,6,1,0.0,2.4,87.8,290.4,153.5,434.0,a,,,1.0,NFO,False,,1.0,18.279999999999998,18.279999999999998,3.3236363636363633
198,Henderson,Crystal Palace,CRY,GKP,5.0,3.1,131,3330,0,0,0.0,3.5,84.7,837.8,10.0,0.0,a,,,1.0,EVE,False,,1.0,17.990000000000002,17.990000000000002,3.5980000000000003
129,Ayari,Brighton,BHA,MID,5.5,0.8,98,1921,3,4,0.0,3.4,84.5,359.8,251.3,231.0,a,,,1.0,AVL,True,,1.0,17.92,17.92,3.2581818181818183
257,Bassey,Fulham,FUL,DEF,4.5,0.6,103,2532,1,1,0.0,3.4,84.5,574.0,152.2,115.0,a,,,1.0,CHE,True,,1.0,17.92,17.92,3.9822222222222226
258,Castagne,Fulham,FUL,DEF,4.5,0.2,61,1838,0,2,0.0,2.0,86.2,373.0,292.2,195.0,a,,,1.0,CHE,True,,1.0,17.840000000000003,17.840000000000003,3.964444444444445
31,Konsa,Aston Villa,AVL,DEF,4.5,16.5,100,3035,0,1,0.0,2.9,84.0,601.4,108.3,124.0,a,,,1.0,BHA,False,,1.0,17.67,17.67,3.926666666666667
545,Sadiki,Sunderland,SUN,MID,5.0,0.4,80,2891,0,2,0.0,2.4,84.6,347.6,333.3,162.0,a,,,1.0,IPS,False,,1.0,17.639999999999997,17.639999999999997,3.5279999999999996
102,Yarmoliuk,Brentford,BRE,MID,5.0,1.5,104,2652,1,3,0.0,2.8,83.4,445.0,273.0,117.0,a,,,1.0,TOT,True,,1.0,17.520000000000003,17.520000000000003,3.5040000000000004
390,Rúben,Man City,MCI,DEF,5.5,1.5,113,2139,2,0,0.0,4.3,81.0,560.8,152.2,96.0,a,,,1.0,BOU,True,,1.0,17.49,17.49,3.1799999999999997
57,Petrović,Bournemouth,BOU,GKP,4.5,3.7,124,3420,0,0,0.0,3.3,82.4,822.6,0.0,0.0,a,,,1.0,MCI,False,,1.0,17.47,17.47,3.882222222222222
448,Burn,Newcastle,NEW,DEF,5.0,2.7,93,2195,1,3,0.0,3.2,82.1,525.8,107.3,186.0,a,,,1.0,LIV,True,,1.0,17.38,17.38,3.476
250,Leno,Fulham,FUL,GKP,4.5,3.2,122,3420,0,0,0.0,3.2,81.5,816.2,0.0,0.0,a,,,1.0,CHE,True,,1.0,17.26,17.26,3.835555555555556
432,Mainoo,Man Utd,MUN,MID,5.5,1.3,73,1653,1,2,0.0,2.6,82.1,365.0,360.1,94.0,a,,,1.0,HUL,False,,1.0,17.2,17.2,3.127272727272727
28,Martinez,Aston Villa,AVL,GKP,5.0,4.8,120,2835,0,1,0.0,3.8,79.2,769.8,23.2,0.0,a,,,1.0,BHA,False,,1.0,16.98,16.98,3.396
339,Longstaff,Leeds,LEE,MID,5.0,0.2,56,1003,2,2,0.0,2.4,81.2,291.8,403.7,116.0,a,,,1.0,NFO,False,,1.0,16.96,16.96,3.3920000000000003
8,Calafiori,Arsenal,ARS,DEF,5.5,16.9,109,1697,1,2,0.0,4.2,77.9,283.0,182.3,313.0,a,,,1.0,COV,True,,1.0,16.840000000000003,16.840000000000003,3.0618181818181824
254,Robinson,Fulham,FUL,DEF,4.5,2.6,65,1487,1,0,0.0,3.0,79.3,375.0,334.6,82.0,a,,,1.0,CHE,True,,1.0,16.759999999999998,16.759999999999998,3.724444444444444
98,Janelt,Brentford,BRE,MID,5.0,0.1,74,1434,1,4,0.0,3.0,79.0,350.4,351.8,97.0,a,,,1.0,TOT,True,,1.0,16.7,16.7,3.34
456,J.Ramsey,Newcastle,NEW,MID,5.0,0.4,62,1441,2,3,0.0,2.2,79.9,304.4,330.3,165.0,a,,,1.0,LIV,True,,1.0,16.64,16.64,3.3280000000000003
512,Kudus,Spurs,TOT,MID,6.5,0.2,75,1535,2,6,0.0,3.9,104.7,333.4,413.8,302.0,d,Thigh injury - 75% chance of playing,75.0,0.75,BRE,False,,1.0,22.11,16.5825,2.551153846153846
67,Rayan,Bournemouth,BOU,MID,6.5,3.4,67,1110,5,2,0.0,4.5,75.3,277.6,211.9,263.0,a,,,1.0,MCI,False,,1.0,16.41,16.41,2.5246153846153847
18,Martinelli,Arsenal,ARS,MID,6.5,0.3,57,1065,1,5,0.0,1.9,79.0,204.6,202.2,390.0,a,,,1.0,COV,True,,1.0,16.37,16.37,2.5184615384615388
488,Sangaré,Nott'm Forest,NFO,MID,5.0,0.6,89,2073,2,2,0.0,3.2,76.8,434.4,205.9,126.0,a,,,1.0,LEE,True,,1.0,16.32,16.32,3.2640000000000002
256,Tete,Fulham,FUL,DEF,4.5,0.2,81,1791,1,0,0.0,3.7,73.9,416.0,214.1,108.0,a,,,1.0,CHE,True,,1.0,15.89,15.89,3.531111111111111
77,Adli,Bournemouth,BOU,MID,5.0,0.2,67,1074,3,2,0.0,2.2,76.1,272.6,235.9,260.0,a,,,1.0,MCI,False,,1.0,15.879999999999999,15.879999999999999,3.1759999999999997
467,Sels,Nott'm Forest,NFO,GKP,5.0,1.5,105,2667,0,0,0.0,3.4,74.0,730.0,10.0,0.0,a,,,1.0,LEE,True,,1.0,15.82,15.82,3.164
472,Murillo,Nott'm Forest,NFO,DEF,5.5,0.3,83,2130,1,0,0.0,3.3,74.0,542.2,115.5,82.0,a,,100.0,1.0,LEE,True,,1.0,15.790000000000001,15.790000000000001,2.870909090909091
209,Johnson,Crystal Palace,CRY,MID,6.0,0.1,65,1710,2,1,0.0,1.9,75.8,223.4,311.1,230.0,a,,,1.0,EVE,False,,1.0,15.73,15.73,2.6216666666666666
214,Kamada,Crystal Palace,CRY,MID,5.0,0.3,67,1899,0,2,0.0,2.4,74.5,239.2,350.1,155.0,a,,,1.0,EVE,False,,1.0,15.620000000000001,15.620000000000001,3.124
17,Merino,Arsenal,ARS,MID,6.0,1.1,67,1024,4,3,0.0,3.0,73.6,304.4,191.8,244.0,a,,,1.0,COV,True,,1.0,15.62,15.62,2.603333333333333
494,Vicario,Spurs,TOT,GKP,4.5,1.4,90,2790,0,0,0.0,2.9,72.2,709.2,10.1,0.0,a,,,1.0,BRE,False,,1.0,15.31,15.31,3.4022222222222225
157,Estêvão,Chelsea,CHE,MID,6.5,1.7,58,839,2,5,0.0,2.6,72.6,183.4,230.9,314.0,a,,,1.0,FUL,False,,1.0,15.299999999999999,15.299999999999999,2.3538461538461535
391,Gvardiol,Man City,MCI,DEF,5.5,12.9,79,1370,2,2,0.0,4.4,69.8,369.0,109.5,218.0,a,,,1.0,BOU,True,,1.0,15.280000000000001,15.280000000000001,2.7781818181818183
268,King,Fulham,FUL,MID,5.5,0.1,63,1290,1,3,0.0,2.0,73.3,207.4,198.7,336.0,a,,,1.0,CHE,True,,1.0,15.26,15.26,2.7745454545454544
9,Hincapie,Arsenal,ARS,DEF,5.5,4.1,87,1787,1,2,0.0,3.5,70.9,453.6,184.7,72.0,a,,,1.0,COV,True,,1.0,15.230000000000002,15.230000000000002,2.7690909090909095
442,Pope,Newcastle,NEW,GKP,5.0,1.2,96,2416,0,1,0.0,3.6,70.7,671.0,0.0,35.0,a,,,1.0,LIV,True,,1.0,15.22,15.22,3.044
213,Lerma,Crystal Palace,CRY,MID,5.0,0.1,69,1722,0,5,0.0,2.2,72.5,287.6,207.2,233.0,a,,,1.0,EVE,False,,1.0,15.16,15.16,3.032
553,Isidor,Sunderland,SUN,FWD,5.5,1.2,74,1148,6,1,0.0,2.3,71.5,242.0,30.4,444.0,a,,,1.0,IPS,False,,1.0,14.99,14.99,2.7254545454545456
505,Spence,Spurs,TOT,DEF,4.5,8.9,78,2049,0,0,0.0,2.6,70.5,291.0,209.7,207.0,a,,,1.0,BRE,False,,1.0,14.88,14.88,3.3066666666666666
384,Donnarumma,Man City,MCI,GKP,5.5,11.0,135,3060,0,0,0.0,4.0,68.0,666.6,10.3,2.0,a,,,1.0,BOU,True,,1.0,14.8,14.8,2.690909090909091
549,Talbi,Sunderland,SUN,MID,5.5,0.2,83,1553,4,2,0.0,3.0,69.1,238.8,211.5,245.0,a,,,1.0,IPS,False,,1.0,14.72,14.72,2.6763636363636363
263,Kevin,Fulham,FUL,MID,5.5,0.1,49,1030,1,3,0.0,1.9,70.4,216.0,246.6,243.0,a,,,1.0,CHE,True,,1.0,14.650000000000002,14.650000000000002,2.663636363636364
516,Bentancur,Spurs,TOT,MID,5.5,0.1,86,1880,1,1,0.0,3.3,67.4,349.0,197.8,124.0,a,,,1.0,BRE,False,,1.0,14.470000000000002,14.470000000000002,2.6309090909090913
518,P.M.Sarr,Spurs,TOT,MID,5.0,0.4,71,1388,2,4,0.0,2.7,68.2,336.0,188.3,156.0,a,,,1.0,BRE,False,,1.0,14.450000000000001,14.450000000000001,2.89
502,Robertson,Spurs,TOT,DEF,4.5,1.9,55,1165,1,0,0.0,2.3,68.2,239.8,318.8,121.0,a,,,1.0,BRE,False,,1.0,14.33,14.33,3.1844444444444444
73,Adams,Bournemouth,BOU,MID,5.0,0.7,77,1769,2,2,0.0,3.1,66.3,387.0,158.2,115.0,a,,,1.0,MCI,False,,1.0,14.19,14.19,2.838
47,Kamara,Aston Villa,AVL,MID,5.0,0.1,61,1410,1,3,0.0,3.4,64.2,325.0,241.3,75.0,a,,100.0,1.0,BHA,False,,1.0,13.860000000000001,13.860000000000001,2.7720000000000002
264,Bobb,Fulham,FUL,MID,5.5,0.4,42,1030,0,2,0.0,1.8,66.4,140.4,315.4,205.0,a,,,1.0,CHE,True,,1.0,13.82,13.82,2.5127272727272727
418,Maguire,Man Utd,MUN,DEF,5.0,8.9,90,1649,1,2,0.0,3.9,63.0,381.6,62.5,184.0,a,,,1.0,HUL,False,,1.0,13.770000000000001,13.770000000000001,2.7540000000000004
412,Lammens,Man Utd,MUN,GKP,5.0,20.1,109,2880,0,0,0.0,3.4,63.7,635.6,0.0,2.0,a,,,1.0,HUL,False,,1.0,13.760000000000002,13.760000000000002,2.7520000000000002
403,Savinho,Man City,MCI,MID,6.5,0.1,43,817,1,2,0.0,1.8,65.8,138.6,198.4,321.0,a,,,1.0,BOU,True,,1.0,13.7,13.7,2.1076923076923078
401,Marmoush,Man City,MCI,FWD,7.0,0.7,56,691,3,3,0.0,2.7,64.4,203.2,159.8,284.0,a,,,1.0,BOU,True,,1.0,13.690000000000003,13.690000000000003,1.9557142857142862
345,Tanaka,Leeds,LEE,MID,5.0,0.3,67,1307,2,1,0.0,2.4,63.6,224.2,307.6,104.0,a,,,1.0,NFO,False,,1.0,13.440000000000001,13.440000000000001,2.688
465,Osula,Newcastle,NEW,FWD,6.0,1.4,76,805,7,1,0.0,3.2,62.2,256.6,82.6,284.0,a,,,1.0,LIV,True,,1.0,13.400000000000002,13.400000000000002,2.233333333333334
87,Ajer,Brentford,BRE,DEF,4.5,1.6,76,1805,0,2,0.0,2.8,62.7,401.4,59.1,165.0,a,,,1.0,TOT,True,,1.0,13.38,13.38,2.9733333333333336
526,Solanke,Spurs,TOT,FWD,6.0,2.5,40,997,3,0,0.0,2.7,62.7,205.0,84.1,339.0,a,,,1.0,BRE,False,,1.0,13.350000000000001,13.350000000000001,2.225
405,N.Gonzalez,Man City,MCI,MID,5.5,0.1,63,1561,1,0,0.0,2.5,61.5,309.8,234.1,72.0,a,,,1.0,BOU,True,,1.0,13.05,13.05,2.372727272727273
1,Raya,Arsenal,ARS,GKP,6.0,31.0,162,3330,0,0,0.0,4.4,57.5,541.6,33.5,0.0,a,,,1.0,COV,True,,1.0,12.82,12.82,2.1366666666666667
369,Ngumoha,Liverpool,LIV,MID,6.0,1.6,43,547,2,1,0.0,2.3,60.1,176.0,222.8,203.0,a,,,1.0,NEW,False,,1.0,12.71,12.71,2.1183333333333336
212,Hughes,Crystal Palace,CRY,MID,4.5,11.1,45,1560,0,1,0.0,1.5,60.9,198.0,322.9,90.0,a,,,1.0,EVE,False,,1.0,12.629999999999999,12.629999999999999,2.8066666666666666
487,Dominguez,Nott'm Forest,NFO,MID,5.0,0.1,48,1168,1,1,0.0,1.8,59.7,264.8,193.5,138.0,a,,,1.0,LEE,True,,1.0,12.48,12.48,2.496
46,Barkley,Aston Villa,AVL,MID,5.0,0.2,56,844,3,2,0.0,2.7,58.1,227.8,162.3,191.0,a,,,1.0,BHA,False,,1.0,12.430000000000001,12.430000000000001,2.486
70,Kluivert,Bournemouth,BOU,MID,6.0,1.1,41,945,2,0,0.0,2.0,58.8,148.0,305.1,135.0,a,,,1.0,MCI,False,,1.0,12.36,12.36,2.06
430,Mount,Man Utd,MUN,MID,5.5,0.1,58,1010,3,0,0.0,2.5,58.0,201.2,214.1,165.0,a,,,1.0,HUL,False,,1.0,12.350000000000001,12.350000000000001,2.2454545454545456
357,Frimpong,Liverpool,LIV,DEF,5.5,3.0,63,1032,0,5,0.0,3.0,56.5,133.2,244.6,186.0,a,,,1.0,NEW,False,,1.0,12.200000000000001,12.200000000000001,2.2181818181818183
440,Zirkzee,Man Utd,MUN,FWD,5.5,0.6,42,607,2,1,0.0,1.8,58.3,164.4,177.7,245.0,a,,,1.0,HUL,False,,1.0,12.2,12.2,2.2181818181818183
454,Elanga,Newcastle,NEW,MID,6.0,0.7,48,1302,0,1,0.0,1.5,57.8,130.4,266.7,185.0,a,,,1.0,LIV,True,,1.0,12.01,12.01,2.0016666666666665
483,Ndoye,Nott'm Forest,NFO,MID,5.5,0.5,50,1167,1,2,0.0,2.1,56.6,166.4,217.7,180.0,a,,,1.0,LEE,True,,1.0,11.950000000000001,11.950000000000001,2.172727272727273
501,Danso,Spurs,TOT,DEF,5.0,0.2,63,1489,0,0,0.0,2.6,55.5,407.0,49.5,96.0,a,,,1.0,BRE,False,,1.0,11.88,11.88,2.3760000000000003
519,Gallagher,Spurs,TOT,MID,5.5,0.3,44,1183,1,1,0.0,2.8,55.1,190.6,205.9,154.0,a,,,1.0,BRE,False,,1.0,11.860000000000001,11.860000000000001,2.1563636363636367
522,Gray,Spurs,TOT,MID,5.0,0.2,61,1471,2,2,0.0,2.5,55.5,259.4,138.1,158.0,a,,,1.0,BRE,False,,1.0,11.850000000000001,11.850000000000001,2.37
536,Reinildo,Sunderland,SUN,DEF,4.5,0.5,74,1966,0,2,0.0,3.0,54.7,376.4,130.2,39.0,a,,,1.0,IPS,False,,1.0,11.840000000000002,11.840000000000002,2.6311111111111116
543,Diarra,Sunderland,SUN,MID,5.5,0.1,65,1403,2,6,0.0,3.2,53.9,166.2,153.8,234.0,a,,,1.0,IPS,False,,1.0,11.740000000000002,11.740000000000002,2.1345454545454547
101,Henderson,Chelsea,CHE,MID,5.0,0.0,76,1911,1,3,0.0,2.4,74.4,336.6,358.3,49.0,d,Wrist injury - 75% chance of playing,75.0,0.75,FUL,False,,1.0,15.600000000000003,11.700000000000003,2.3400000000000007
460,Willock,Newcastle,NEW,MID,5.0,0.1,38,972,0,2,0.0,1.6,55.5,145.4,205.8,204.0,a,,,1.0,LIV,True,,1.0,11.580000000000002,11.580000000000002,2.3160000000000003
473,Aina,Nott'm Forest,NFO,DEF,4.5,4.3,67,1587,0,2,0.0,3.7,50.5,285.2,160.3,58.0,a,,,1.0,LEE,True,,1.0,11.21,11.21,2.4911111111111115
420,Yoro,Man Utd,MUN,DEF,5.0,0.7,56,1730,0,1,0.0,1.8,53.2,327.0,83.1,124.0,a,,,1.0,HUL,False,,1.0,11.18,11.18,2.2359999999999998
241,McNeil,Everton,EVE,MID,5.5,0.1,53,1161,0,3,0.0,2.4,52.2,140.6,242.4,138.0,a,,,1.0,CRY,True,,1.0,11.160000000000002,11.160000000000002,2.0290909090909093
392,Aït-Nouri,Man City,MCI,DEF,5.5,1.1,60,971,0,2,0.0,3.5,50.2,195.6,216.4,90.0,a,,,1.0,BOU,True,,1.0,11.090000000000002,11.090000000000002,2.0163636363636366
138,Kostoulas,Brighton,BHA,FWD,5.5,0.3,35,351,2,1,0.0,1.7,52.4,143.6,126.5,255.0,a,,,1.0,AVL,True,,1.0,10.99,10.99,1.9981818181818183
26,Havertz,Arsenal,ARS,FWD,7.5,3.8,36,577,2,3,0.0,3.0,49.9,152.6,134.6,210.0,a,,,1.0,COV,True,,1.0,10.88,10.88,1.4506666666666668
470,Morato,Nott'm Forest,NFO,DEF,5.0,0.1,53,1340,1,0,0.0,2.5,50.5,371.2,37.6,96.0,a,,,1.0,LEE,True,,1.0,10.850000000000001,10.850000000000001,2.1700000000000004
203,Canvot,Crystal Palace,CRY,DEF,5.0,0.6,72,1331,0,0,0.0,3.6,48.1,362.4,63.8,56.0,a,,,1.0,EVE,False,,1.0,10.700000000000001,10.700000000000001,2.14
350,A.Becker,Liverpool,LIV,GKP,5.5,4.1,91,2340,0,0,0.0,3.5,47.8,479.8,0.1,0.0,a,,,1.0,NEW,False,,1.0,10.610000000000001,10.610000000000001,1.9290909090909094
492,Awoniyi,Nott'm Forest,NFO,FWD,5.5,0.4,43,480,4,2,0.0,2.5,48.4,177.2,79.0,235.0,a,,,1.0,LEE,True,,1.0,10.43,10.43,1.8963636363636363
490,Wood,Nott'm Forest,NFO,FWD,6.0,1.8,41,896,3,0,0.0,2.7,48.0,139.0,88.4,266.0,a,,,1.0,LEE,True,,1.0,10.410000000000002,10.410000000000002,1.7350000000000003
506,Udogie,Spurs,TOT,DEF,4.5,0.4,29,1335,0,1,0.0,1.4,49.8,207.2,187.0,103.0,a,,,1.0,BRE,False,,1.0,10.38,10.38,2.3066666666666666
446,Schär,Newcastle,NEW,DEF,5.0,0.2,51,1089,0,0,0.0,3.2,46.4,291.2,63.6,108.0,a,,100.0,1.0,LIV,True,,1.0,10.239999999999998,10.239999999999998,2.0479999999999996
33,Mings,Aston Villa,AVL,DEF,4.5,0.2,50,1322,0,1,0.0,2.9,46.8,282.6,80.5,105.0,a,,,1.0,BHA,False,,1.0,10.229999999999999,10.229999999999999,2.273333333333333
162,Andrey Santos,Man Utd,MUN,MID,5.0,1.4,47,1247,1,0,0.0,1.7,47.5,229.6,153.9,91.0,a,,,1.0,HUL,False,,1.0,10.01,10.01,2.002
27,G.Jesus,Arsenal,ARS,FWD,6.0,0.4,24,418,3,0,0.0,1.7,47.5,141.8,54.3,281.0,a,,,1.0,COV,True,,1.0,10.01,10.01,1.6683333333333332
271,Muniz,Fulham,FUL,FWD,5.5,0.7,36,987,1,1,0.0,1.7,47.3,113.2,93.2,287.0,a,,,1.0,CHE,True,,1.0,9.969999999999999,9.969999999999999,1.8127272727272725
167,Delap,Chelsea,CHE,FWD,5.5,0.5,45,1092,1,2,0.0,1.6,47.3,67.8,73.7,349.0,a,,,1.0,FUL,False,,1.0,9.94,9.94,1.8072727272727271
34,Pau,Aston Villa,AVL,DEF,4.5,0.3,64,1673,0,2,0.0,3.0,45.1,321.8,47.1,79.0,a,,,1.0,BHA,False,,1.0,9.920000000000002,9.920000000000002,2.204444444444445
240,Iroegbunam,Everton,EVE,MID,5.0,0.1,68,1477,0,3,0.0,2.3,45.9,255.0,125.2,81.0,a,,,1.0,CRY,True,,1.0,9.87,9.87,1.9739999999999998
393,Khusanov,Man City,MCI,DEF,5.5,2.0,67,1427,0,0,0.0,3.2,43.9,299.0,112.2,26.0,a,,,1.0,BOU,True,,1.0,9.739999999999998,9.739999999999998,1.7709090909090905
344,Gruev,Leeds,LEE,MID,5.0,0.0,56,1318,0,4,0.0,2.4,43.2,199.4,171.0,64.0,a,,,1.0,NFO,False,,1.0,9.360000000000001,9.360000000000001,1.8720000000000003
42,Guessand,Aston Villa,AVL,MID,5.5,0.0,44,909,1,3,0.0,2.1,42.0,159.4,76.6,187.0,a,,,1.0,BHA,False,,1.0,9.030000000000001,9.030000000000001,1.641818181818182
520,Bergvall,Spurs,TOT,MID,5.5,0.2,49,955,1,3,0.0,2.1,41.5,164.6,106.4,147.0,a,,,1.0,BRE,False,,1.0,8.930000000000001,8.930000000000001,1.623636363636364
266,Cairney,Fulham,FUL,MID,5.0,0.0,41,756,2,0,0.0,1.7,41.4,153.4,195.6,64.0,a,,,1.0,CHE,True,,1.0,8.79,8.79,1.7579999999999998
71,Cook,Bournemouth,BOU,MID,5.0,0.1,40,872,0,1,0.0,2.2,40.6,206.8,183.8,12.0,a,,,1.0,MCI,False,,1.0,8.780000000000001,8.780000000000001,1.7560000000000002
243,Alcaraz,Everton,EVE,MID,5.0,0.1,29,679,0,1,0.0,1.4,41.8,93.8,161.9,162.0,a,,,1.0,CRY,True,,1.0,8.78,8.78,1.7559999999999998
325,Darlow,Man Utd,MUN,GKP,4.5,0.0,71,1980,0,0,0.0,3.2,53.4,531.4,0.0,0.0,d,Unspecified injury - 75% chance of playing,75.0,0.75,HUL,False,,1.0,11.64,8.73,1.9400000000000002
379,Isak,Liverpool,LIV,FWD,9.0,12.0,41,694,3,1,0.0,2.9,36.9,146.4,39.2,191.0,a,,,1.0,NEW,False,,1.0,8.25,8.25,0.9166666666666666
215,Devenny,Crystal Palace,CRY,MID,5.0,0.0,36,785,1,0,0.0,1.7,38.4,115.0,101.8,168.0,a,,,1.0,EVE,False,,1.0,8.19,8.19,1.638
422,Mazraoui,Man Utd,MUN,DEF,4.5,0.7,53,977,0,0,0.0,2.6,36.8,209.0,122.4,37.0,a,,,1.0,HUL,False,,1.0,8.139999999999999,8.139999999999999,1.8088888888888885
224,Nketiah,Crystal Palace,CRY,FWD,5.5,0.5,23,414,2,0,0.0,1.9,37.8,120.0,84.6,173.0,a,,,1.0,EVE,False,,1.0,8.129999999999999,8.129999999999999,1.478181818181818
10,White,Arsenal,ARS,DEF,5.5,0.5,45,699,0,1,0.0,3.8,34.3,154.8,133.4,54.0,a,,100.0,1.0,COV,True,,1.0,7.999999999999999,7.999999999999999,1.4545454545454544
148,Hato,Chelsea,CHE,DEF,4.5,1.0,19,1139,0,0,0.0,0.9,38.4,233.2,114.9,36.0,a,,,1.0,FUL,False,,1.0,7.949999999999999,7.949999999999999,1.7666666666666666
548,Rigg,Sunderland,SUN,MID,5.0,0.1,36,758,1,1,0.0,2.0,36.0,114.6,142.8,103.0,a,,,1.0,IPS,False,,1.0,7.8,7.8,1.56
450,Livramento,Newcastle,NEW,DEF,5.0,0.1,59,1326,0,1,0.0,3.5,46.1,219.4,199.7,42.0,d,Calf injury - 75% chance of playing,75.0,0.75,LIV,True,,1.0,10.270000000000001,7.702500000000001,1.5405000000000002
485,Bakwa,Nott'm Forest,NFO,MID,5.5,0.0,26,549,0,2,0.0,1.9,35.6,86.4,178.8,95.0,a,,,1.0,LEE,True,,1.0,7.690000000000001,7.690000000000001,1.3981818181818184
62,Diakité,Bournemouth,BOU,DEF,5.0,0.2,46,1275,0,0,0.0,2.6,34.4,267.0,54.3,22.0,a,,,1.0,MCI,False,,1.0,7.66,7.66,1.532
370,Chiesa,Liverpool,LIV,MID,5.5,0.2,37,317,2,1,0.0,1.4,34.9,122.0,47.5,182.0,a,,,1.0,NEW,False,,1.0,7.4,7.4,1.3454545454545455
326,Perri,Leeds,LEE,GKP,4.5,0.7,43,1440,0,0,0.0,2.7,32.2,322.4,0.0,0.0,a,,,1.0,NFO,False,,1.0,7.250000000000002,7.250000000000002,1.6111111111111116
114,Boscagli,Brighton,BHA,DEF,4.5,0.1,39,799,0,1,0.0,3.2,31.1,215.6,82.2,12.0,a,,,1.0,AVL,True,,1.0,7.180000000000001,7.180000000000001,1.5955555555555556
11,Mosquera,Arsenal,ARS,DEF,5.5,15.4,40,986,0,0,0.0,2.0,32.9,219.2,88.7,20.0,a,,,1.0,COV,True,,1.0,7.18,7.18,1.3054545454545454
343,James,Leeds,LEE,MID,5.0,0.1,23,547,0,0,0.0,1.2,33.9,70.8,133.1,133.0,a,,,1.0,NFO,False,,1.0,7.140000000000001,7.140000000000001,1.4280000000000002
255,J.Cuenca,Fulham,FUL,DEF,4.5,0.0,39,935,0,0,0.0,2.6,31.2,249.6,47.2,14.0,a,,,1.0,CHE,True,,1.0,7.0200000000000005,7.0200000000000005,1.56
419,Martinez,Man Utd,MUN,DEF,5.0,0.6,51,1229,0,0,0.0,2.8,42.0,302.8,94.9,19.0,d,Thigh injury - 75% chance of playing,75.0,0.75,HUL,False,,1.0,9.24,6.93,1.386
230,Branthwaite,Everton,EVE,DEF,5.5,1.9,32,678,1,1,0.0,3.2,29.3,175.0,42.8,75.0,a,,,1.0,CRY,True,,1.0,6.82,6.82,1.24
158,Gittens,Chelsea,CHE,MID,6.0,0.1,25,486,0,2,0.0,1.6,31.3,93.0,130.4,91.0,a,,,1.0,FUL,False,,1.0,6.74,6.74,1.1233333333333333
421,Heaven,Man Utd,MUN,DEF,4.5,0.3,42,920,0,1,0.0,2.5,29.1,233.6,32.0,26.0,a,,,1.0,HUL,False,,1.0,6.57,6.57,1.46
351,Mamardashvili,Liverpool,LIV,GKP,5.0,0.2,34,867,0,0,0.0,3.4,27.5,275.6,0.0,0.0,a,,,1.0,NEW,False,,1.0,6.52,6.52,1.3039999999999998
44,Bailey,Aston Villa,AVL,MID,5.5,0.1,21,450,0,2,0.0,1.6,30.1,71.2,160.4,69.0,a,,,1.0,BHA,False,,1.0,6.5,6.5,1.1818181818181819
147,Tosin,Chelsea,CHE,DEF,4.5,0.2,34,788,0,0,0.0,2.1,29.3,240.4,33.3,19.0,a,,,1.0,FUL,False,,1.0,6.49,6.49,1.4422222222222223
64,Smith,Bournemouth,BOU,DEF,4.5,0.1,58,1073,0,2,0.0,2.6,27.1,176.2,76.6,18.0,a,,,1.0,MCI,False,,1.0,6.200000000000001,6.200000000000001,1.377777777777778
546,Adingra,Sunderland,SUN,MID,5.0,0.3,34,649,1,1,0.0,2.4,27.0,81.4,116.8,75.0,a,,,1.0,IPS,False,,1.0,6.12,6.12,1.224
