id,web_name,photo,team_name,team_short_name,position,price,selected_by_percent,total_points,minutes,goals_scored,assists,form,points_per_game,ict_index,influence,creativity,threat,status,news,chance_of_playing_next_round,availability,opponent,home,fixture_difficulty,fixture_adjustment,base_projection,projected_points,value
491,Igor Jesus,482973.jpg,Nott'm Forest,NFO,FWD,6.0,5.2,114,2293,6,6,0.0,3.1,136.4,420.6,240.7,726.0,a,,,1.0,LEE,True,,1.0,4.0,4.0,0.6666666666666666
493,Kalimuendo,465680.jpg,Nott'm Forest,NFO,FWD,5.5,0.1,9,89,0,0,0.0,1.0,6.3,6.8,17.7,39.0,a,,,1.0,LEE,True,,1.0,4.0,4.0,0.7272727272727273
25,Gyökeres,224117.jpg,Arsenal,ARS,FWD,7.5,13.1,128,2217,14,1,0.0,3.6,157.5,539.6,271.7,772.0,a,,,1.0,COV,True,,1.0,4.0,4.0,0.5333333333333333
138,Kostoulas,647850.jpg,Brighton,BHA,FWD,5.5,0.3,35,351,2,1,0.0,1.7,52.4,143.6,126.5,255.0,a,,,1.0,AVL,True,,1.0,4.0,4.0,0.7272727272727273
167,Delap,463034.jpg,Chelsea,CHE,FWD,5.5,0.5,45,1092,1,2,0.0,1.6,47.3,67.8,73.7,349.0,a,,,1.0,FUL,False,,1.0,3.9939734471841444,3.99,0.7254545454545455
166,N.Jackson,517052.jpg,Chelsea,CHE,FWD,6.5,0.4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,a,,,1.0,FUL,False,,1.0,3.9521947735072804,3.95,0.6076923076923078
467,Sels,85633.jpg,Nott'm Forest,NFO,GKP,5.0,1.5,105,2667,0,0,0.0,3.4,74.0,730.0,10.0,0.0,a,,,1.0,LEE,True,,1.0,3.9473684210526314,3.95,0.79
22,Nwaneri,499175.jpg,Arsenal,ARS,MID,5.5,0.0,8,165,0,0,0.0,1.3,5.4,8.6,22.5,24.0,a,,,1.0,COV,True,,1.0,3.9046126568457464,3.9,0.7090909090909091
429,Rashford,176297.jpg,Man Utd,MUN,MID,7.0,1.5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,a,,,1.0,HUL,False,,1.0,3.8880188065970844,3.89,0.5557142857142857
262,Smith Rowe,209289.jpg,Fulham,FUL,MID,5.5,0.4,80,1909,3,1,0.0,2.2,102.6,291.6,330.0,404.0,a,,,1.0,CHE,True,,1.0,3.888171574472297,3.89,0.7072727272727273
471,Milenković,227444.jpg,Nott'm Forest,NFO,DEF,5.5,2.3,119,3375,0,1,0.0,3.1,86.9,680.4,66.9,120.0,a,,,1.0,LEE,True,,1.0,3.8670104162043213,3.87,0.7036363636363636
241,McNeil,433154.jpg,Everton,EVE,MID,5.5,0.2,53,1161,0,3,0.0,2.4,52.2,140.6,242.4,138.0,a,,,1.0,CRY,True,,1.0,3.8724610237970913,3.87,0.7036363636363636
398,Foden,209244.jpg,Man City,MCI,MID,7.0,6.6,131,2078,7,5,0.0,4.0,201.9,583.2,918.8,520.0,a,,,1.0,BOU,True,,1.0,3.839807697493995,3.84,0.5485714285714286
155,Enzo,448047.jpg,Chelsea,CHE,MID,7.0,5.5,157,3114,10,5,0.0,4.4,264.6,835.6,1063.2,747.0,a,,,1.0,FUL,False,,1.0,3.8297294446876387,3.83,0.5471428571428572
95,O.Dango,533463.jpg,Brentford,BRE,MID,6.5,1.4,136,2271,7,8,0.0,4.2,162.8,509.8,422.8,702.0,a,,,1.0,TOT,True,,1.0,3.821683288538538,3.82,0.5876923076923076
356,Virgil,97032.jpg,Liverpool,LIV,DEF,6.5,16.7,175,3420,6,1,0.0,4.6,187.6,1169.4,215.9,490.0,a,,,1.0,NEW,False,,1.0,3.8136723414980547,3.81,0.5861538461538461
96,Damsgaard,440089.jpg,Brentford,BRE,MID,5.5,0.7,113,2046,4,4,0.0,3.4,155.0,530.6,691.3,326.0,a,,,1.0,TOT,True,,1.0,3.7366261547471225,3.74,0.68
15,Ødegaard,184029.jpg,Arsenal,ARS,MID,6.5,2.9,74,1363,1,7,0.0,3.1,104.4,311.8,564.4,168.0,a,,,1.0,COV,True,,1.0,3.705526090005282,3.71,0.5707692307692308
4,Gabriel,226597.jpg,Arsenal,ARS,DEF,8.0,26.8,209,2750,3,5,0.0,6.5,125.0,824.0,128.5,298.0,a,,,1.0,COV,True,,1.0,3.704106434940613,3.7,0.4625
372,Mac Allister,243016.jpg,Liverpool,LIV,MID,5.5,1.9,108,2654,2,5,0.0,2.9,139.9,475.4,562.2,365.0,a,,,1.0,NEW,False,,1.0,3.6842858003723005,3.68,0.6690909090909091
13,Rice,204480.jpg,Arsenal,ARS,MID,7.5,22.0,184,3093,4,9,0.0,5.1,215.4,827.2,1027.4,298.0,a,,,1.0,COV,True,,1.0,3.678559103830415,3.68,0.4906666666666667
122,Minteh,592031.jpg,Brighton,BHA,MID,6.0,0.7,117,2389,3,8,0.0,3.4,180.3,491.8,691.4,617.0,a,,,1.0,AVL,True,,1.0,3.668474089758635,3.67,0.6116666666666667
452,Bruno G.,208706.jpg,Arsenal,ARS,MID,7.0,10.3,154,2456,9,7,0.0,5.3,202.9,782.4,756.7,488.0,a,,,1.0,COV,True,,1.0,3.631534900428608,3.63,0.5185714285714286
260,Wilson,153682.jpg,Leeds,LEE,MID,6.5,8.1,168,2674,10,9,0.0,4.7,196.9,707.2,661.1,601.0,a,,,1.0,NFO,False,,1.0,3.617672480606211,3.62,0.556923076923077
125,Georginio,463067.jpg,Brighton,BHA,FWD,5.5,1.0,87,1776,3,5,0.0,2.7,113.5,338.6,349.5,448.0,a,,,1.0,AVL,True,,1.0,3.5981521605292093,3.6,0.6545454545454545
473,Aina,159506.jpg,Nott'm Forest,NFO,DEF,4.5,4.3,67,1587,0,2,0.0,3.7,50.5,285.2,160.3,58.0,a,,,1.0,LEE,True,,1.0,3.5988895764782094,3.6,0.8
406,Kovačić,91651.jpg,Man City,MCI,MID,5.5,0.0,9,125,0,1,0.0,1.5,11.5,46.0,65.5,3.0,a,,,1.0,BOU,True,,1.0,3.5812747666948264,3.58,0.6509090909090909
358,Kerkez,544877.jpg,Liverpool,LIV,DEF,5.5,5.1,85,2251,2,1,0.0,2.5,99.4,434.6,415.8,141.0,a,,,1.0,NEW,False,,1.0,3.57043584407037,3.57,0.649090909090909
237,Ndiaye,440993.jpg,Everton,EVE,MID,6.0,15.1,128,2781,6,3,0.0,4.0,166.5,605.8,479.2,578.0,a,,,1.0,CRY,True,,1.0,3.5619589448987576,3.56,0.5933333333333334
198,Henderson,172649.jpg,Crystal Palace,CRY,GKP,5.0,3.2,131,3330,0,0,0.0,3.5,84.7,837.8,10.0,0.0,a,,,1.0,EVE,False,,1.0,3.552631578947368,3.55,0.71
526,Solanke,154566.jpg,Spurs,TOT,FWD,6.0,2.3,40,997,3,0,0.0,2.7,62.7,205.0,84.1,339.0,a,,,1.0,BRE,False,,1.0,3.54438261106657,3.54,0.59
400,Doku,248875.jpg,Man City,MCI,MID,7.5,6.4,120,1773,5,8,0.0,4.0,202.5,540.2,841.6,645.0,a,,,1.0,BOU,True,,1.0,3.489792802707535,3.49,0.4653333333333334
26,Havertz,219847.jpg,Arsenal,ARS,FWD,7.5,3.6,36,577,2,3,0.0,3.0,49.9,152.6,134.6,210.0,a,,,1.0,COV,True,,1.0,3.450231758923363,3.45,0.46
392,Aït-Nouri,448514.jpg,Man City,MCI,DEF,5.5,1.2,60,971,0,2,0.0,3.5,50.2,195.6,216.4,90.0,a,,,1.0,BOU,True,,1.0,3.448416188901698,3.45,0.6272727272727273
248,Beto,486385.jpg,Everton,EVE,FWD,5.5,3.1,104,1551,9,1,0.0,2.8,124.5,445.8,159.8,655.0,a,,,1.0,CRY,True,,1.0,3.4330814089003234,3.43,0.6236363636363637
204,Mitchell,244723.jpg,Crystal Palace,CRY,DEF,4.5,6.8,135,3253,1,3,0.0,3.6,136.0,649.0,467.3,241.0,a,,,1.0,EVE,False,,1.0,3.4052996059427767,3.41,0.7577777777777778
43,Tielemans,166989.jpg,Man Utd,MUN,MID,6.0,1.4,68,1857,0,4,0.0,2.7,113.1,432.0,513.6,184.0,a,,100.0,1.0,HUL,False,,1.0,3.3857285618810087,3.39,0.5650000000000001
482,Hudson-Odoi,209046.jpg,Nott'm Forest,NFO,MID,6.0,0.1,88,1838,3,4,0.0,2.9,130.6,366.6,611.7,330.0,a,,100.0,1.0,LEE,True,,1.0,3.3872295051058394,3.39,0.5650000000000001
269,Sessegnon,184349.jpg,Fulham,FUL,DEF,4.5,0.4,95,1816,3,3,0.0,3.5,86.7,413.8,225.0,229.0,a,,,1.0,CHE,True,,1.0,3.372165476366781,3.37,0.7488888888888889
156,Neto,247632.jpg,Chelsea,CHE,MID,6.5,1.4,125,2629,5,7,0.0,3.7,186.7,523.0,836.2,505.0,a,,,1.0,FUL,False,,1.0,3.3652435103343636,3.37,0.5184615384615385
449,Hall,487838.jpg,Newcastle,NEW,DEF,5.0,4.0,79,2176,1,2,0.0,2.6,118.0,550.2,433.6,196.0,a,,,1.0,LIV,True,,1.0,3.3558764954664255,3.36,0.6719999999999999
233,Mykolenko,224967.jpg,Everton,EVE,DEF,4.5,1.3,95,2959,0,1,0.0,2.9,102.3,559.2,394.1,71.0,a,,,1.0,CRY,True,,1.0,3.354273796711101,3.35,0.7444444444444445
446,Schär,119471.jpg,Newcastle,NEW,DEF,5.0,0.2,51,1089,0,0,0.0,3.2,46.4,291.2,63.6,108.0,a,,100.0,1.0,LIV,True,,1.0,3.3520262496706565,3.35,0.67
84,Collins,432830.jpg,Brentford,BRE,DEF,5.5,2.1,129,2971,1,2,0.0,3.7,131.9,848.6,143.8,325.0,a,,,1.0,TOT,True,,1.0,3.342105263157895,3.34,0.6072727272727273
401,Marmoush,438234.jpg,Man City,MCI,FWD,7.0,0.8,56,691,3,3,0.0,2.7,64.4,203.2,159.8,284.0,a,,,1.0,BOU,True,,1.0,3.310787408429683,3.31,0.47285714285714286
469,N.Williams,215136.jpg,Nott'm Forest,NFO,DEF,5.0,12.1,128,3203,2,3,0.0,3.5,175.6,804.0,572.3,380.0,a,,,1.0,LEE,True,,1.0,3.29741658786219,3.3,0.6599999999999999
373,C.Jones,206915.jpg,Liverpool,LIV,MID,5.5,0.2,81,1923,1,3,0.0,2.4,104.6,407.4,412.1,227.0,a,,,1.0,NEW,False,,1.0,3.245405225963316,3.25,0.5909090909090909
388,Guéhi,209036.jpg,Man City,MCI,DEF,6.0,23.0,179,3150,3,5,0.0,5.1,160.9,901.6,304.6,402.0,a,,,1.0,BOU,True,,1.0,3.227733778209,3.23,0.5383333333333333
509,Byfield,640419.jpg,Spurs,TOT,DEF,4.0,0.1,1,1,0,0,0.0,1.0,0.1,0.4,0.5,0.0,a,,,1.0,BRE,False,,1.0,3.2,3.2,0.8
333,Bornauw,437738.jpg,Leeds,LEE,DEF,4.5,0.0,25,429,0,0,0.0,2.1,12.2,98.6,6.3,19.0,a,,,1.0,NFO,False,,1.0,3.2,3.2,0.7111111111111111
308,Furlong,176420.jpg,Ipswich Town,IPS,DEF,4.0,0.5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,a,,,1.0,SUN,True,,1.0,3.2,3.2,0.8
361,Lucky,519440.jpg,Liverpool,LIV,DEF,4.0,0.1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,a,,,1.0,NEW,False,,1.0,3.2,3.2,0.8
235,Aznou,499300.jpg,Everton,EVE,DEF,4.0,0.2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,a,,,1.0,CRY,True,,1.0,3.2,3.2,0.8
357,Frimpong,216094.jpg,Liverpool,LIV,DEF,5.5,3.0,63,1032,0,5,0.0,3.0,56.5,133.2,244.6,186.0,a,,,1.0,NEW,False,,1.0,3.2,3.2,0.5818181818181819
327,Bijol,434752.jpg,Leeds,LEE,DEF,5.0,0.3,99,1888,1,3,0.0,4.0,86.0,531.8,84.5,243.0,a,,,1.0,NFO,False,,1.0,3.2,3.2,0.64
566,Silva,483067.jpg,Bournemouth,BOU,DEF,5.0,0.2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,a,,,1.0,MCI,False,,1.0,3.2,3.2,0.64
573,Sanchez,494928.jpg,Bournemouth,BOU,DEF,4.5,0.1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,a,,,1.0,MCI,False,,1.0,3.2,3.2,0.7111111111111111
329,Rodon,214225.jpg,Leeds,LEE,DEF,4.5,1.9,109,2952,2,0,0.0,3.1,109.1,707.2,137.3,242.0,a,,,1.0,NFO,False,,1.0,3.2,3.2,0.7111111111111111
9,Hincapie,448104.jpg,Arsenal,ARS,DEF,5.5,4.0,87,1787,1,2,0.0,3.5,70.9,453.6,184.7,72.0,a,,,1.0,COV,True,,1.0,3.2,3.2,0.5818181818181819
511,Souza,616221.jpg,Spurs,TOT,DEF,4.0,0.3,3,142,0,0,0.0,0.8,6.2,12.8,31.9,17.0,a,,,1.0,BRE,False,,1.0,3.2,3.2,0.8
11,Mosquera,500040.jpg,Arsenal,ARS,DEF,5.5,14.6,40,986,0,0,0.0,2.0,32.9,219.2,88.7,20.0,a,,,1.0,COV,True,,1.0,3.2,3.2,0.5818181818181819
330,Bogle,226182.jpg,Leeds,LEE,DEF,4.5,0.5,96,2795,1,5,0.0,2.8,100.3,436.0,346.1,218.0,a,,,1.0,NFO,False,,1.0,3.2,3.2,0.7111111111111111
362,Jacquet,606702.jpg,Liverpool,LIV,DEF,5.0,1.3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,a,,100.0,1.0,NEW,False,,1.0,3.2,3.2,0.64
334,Muharemović,522047.jpg,Leeds,LEE,DEF,5.0,1.6,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,a,,,1.0,NFO,False,,1.0,3.2,3.2,0.64
510,Rowswell,499716.jpg,Spurs,TOT,DEF,4.0,0.1,1,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,a,,,1.0,BRE,False,,1.0,3.2,3.2,0.8
538,Hjelde,477547.jpg,Sunderland,SUN,DEF,4.0,0.3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,a,,,1.0,IPS,False,,1.0,3.2,3.2,0.8
66,Soler,575901.jpg,Bournemouth,BOU,DEF,4.0,0.6,3,34,0,0,0.0,1.0,0.6,1.8,2.5,2.0,a,,,1.0,MCI,False,,1.0,3.2,3.2,0.8
364,Tsimikas,214285.jpg,Liverpool,LIV,DEF,5.0,0.1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,a,,,1.0,NEW,False,,1.0,3.2,3.2,0.64
365,Ramsay,489580.jpg,Liverpool,LIV,DEF,4.0,0.2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,a,,,1.0,NEW,False,,1.0,3.2,3.2,0.8
536,Reinildo,434399.jpg,Sunderland,SUN,DEF,4.5,0.5,74,1966,0,2,0.0,3.0,54.7,376.4,130.2,39.0,a,,,1.0,IPS,False,,1.0,3.2,3.2,0.7111111111111111
539,O'Nien,167512.jpg,Sunderland,SUN,DEF,4.0,2.5,26,565,0,1,0.0,2.2,17.1,103.0,27.6,40.0,a,,,1.0,IPS,False,,1.0,3.2,3.2,0.8
534,Hume,487676.jpg,Sunderland,SUN,DEF,4.5,4.5,110,3032,2,1,0.0,2.9,120.9,547.8,421.3,248.0,a,,,1.0,IPS,False,,1.0,3.2,3.2,0.7111111111111111
532,Ballard,223827.jpg,Sunderland,SUN,DEF,5.0,4.2,116,2144,2,2,0.0,4.0,121.5,662.8,181.2,370.0,a,,,1.0,IPS,False,,1.0,3.2,3.2,0.64
61,Truffert,494521.jpg,Bournemouth,BOU,DEF,5.5,4.8,165,3378,1,6,0.0,4.3,162.6,857.0,574.2,194.0,a,,,1.0,MCI,False,,1.0,3.2,3.2,0.5818181818181819
62,Diakité,242882.jpg,Bournemouth,BOU,DEF,5.0,0.2,46,1275,0,0,0.0,2.6,34.4,267.0,54.3,22.0,a,,,1.0,MCI,False,,1.0,3.2,3.2,0.64
285,McNair,160817.jpg,Hull City,HUL,DEF,4.0,0.1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,a,,,1.0,MUN,True,,1.0,3.2,3.2,0.8
284,McCarthy,661800.jpg,Hull City,HUL,DEF,4.0,0.1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,a,,,1.0,MUN,True,,1.0,3.2,3.2,0.8
282,Giles,232351.jpg,Hull City,HUL,DEF,4.0,0.7,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,a,,,1.0,MUN,True,,1.0,3.2,3.2,0.8
280,Coyle,193278.jpg,Hull City,HUL,DEF,4.0,0.5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,a,,,1.0,MUN,True,,1.0,3.2,3.2,0.8
39,Nedeljkovic,578545.jpg,Aston Villa,AVL,DEF,4.0,0.7,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,a,,,1.0,BHA,False,,1.0,3.2,3.2,0.8
540,Masuaku,105717.jpg,Sunderland,SUN,DEF,4.0,1.5,1,125,0,0,0.0,0.3,4.9,21.8,20.1,7.0,a,,,1.0,IPS,False,,1.0,3.2,3.2,0.8
279,Ajayi,146426.jpg,Hull City,HUL,DEF,4.0,0.8,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,a,,,1.0,MUN,True,,1.0,3.2,3.2,0.8
389,Matheus N.,465351.jpg,Man City,MCI,DEF,6.0,4.7,154,2861,1,8,0.0,4.5,137.6,696.0,545.0,131.0,a,,,1.0,BOU,True,,1.0,3.2,3.2,0.5333333333333333
277,Egan,108416.jpg,Hull City,HUL,DEF,4.0,1.5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,a,,,1.0,MUN,True,,1.0,3.2,3.2,0.8
541,Meunier,93605.jpg,Sunderland,SUN,DEF,4.5,0.5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,a,,,1.0,IPS,False,,1.0,3.2,3.2,0.7111111111111111
390,Rúben,171314.jpg,Man City,MCI,DEF,5.5,1.6,113,2139,2,0,0.0,4.3,81.0,560.8,152.2,96.0,a,,,1.0,BOU,True,,1.0,3.2,3.2,0.5818181818181819
303,Kipré,183015.jpg,Ipswich Town,IPS,DEF,4.0,0.5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,a,,,1.0,SUN,True,,1.0,3.2,3.2,0.8
537,Seelt,519634.jpg,Sunderland,SUN,DEF,4.5,0.0,2,133,0,0,0.0,1.0,3.6,33.6,2.4,0.0,a,,,1.0,IPS,False,,1.0,3.2,3.2,0.7111111111111111
499,Pedro Porro,441164.jpg,Spurs,TOT,DEF,5.5,23.3,117,2793,1,3,0.0,3.4,177.5,690.2,881.7,202.0,a,,,1.0,BRE,False,,1.0,3.2,3.2,0.5818181818181819
173,Thomas,461102.jpg,Coventry City,COV,DEF,4.0,8.4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,a,,,1.0,ARS,False,,1.0,3.2,3.2,0.8
205,Sosa,218364.jpg,Crystal Palace,CRY,DEF,4.5,0.0,6,99,0,0,0.0,0.9,4.5,12.6,24.1,8.0,a,,,1.0,EVE,False,,1.0,3.2,3.2,0.7111111111111111
152,Palestra,620109.jpg,Chelsea,CHE,DEF,5.5,2.3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,a,,,1.0,FUL,False,,1.0,3.2,3.2,0.5818181818181819
207,Mingueza,242313.jpg,Crystal Palace,CRY,DEF,4.5,0.1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,a,,,1.0,EVE,False,,1.0,3.2,3.2,0.7111111111111111
445,Thiaw,465642.jpg,Newcastle,NEW,DEF,5.0,2.0,126,2963,4,0,0.0,3.6,138.9,868.0,114.3,409.0,a,,,1.0,LIV,True,,1.0,3.2,3.2,0.64
504,Vuskovic,610799.jpg,Brighton,BHA,DEF,5.0,2.7,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,a,,,1.0,AVL,True,,1.0,3.2,3.2,0.64
203,Canvot,651426.jpg,Crystal Palace,CRY,DEF,5.0,0.6,72,1331,0,0,0.0,3.6,48.1,362.4,63.8,56.0,a,,,1.0,EVE,False,,1.0,3.2,3.2,0.64
328,Struijk,222694.jpg,Brighton,BHA,DEF,5.0,0.5,108,2935,0,1,0.0,3.2,113.1,697.4,161.5,272.0,a,,,1.0,AVL,True,,1.0,3.2,3.2,0.64
201,Muñoz,247348.jpg,Crystal Palace,CRY,DEF,5.5,11.5,136,2400,4,4,0.0,4.7,139.5,595.0,396.6,404.0,a,,,1.0,EVE,False,,1.0,3.2,3.2,0.5818181818181819
113,F.Kadıoğlu,231416.jpg,Brighton,BHA,DEF,4.5,3.0,118,3130,1,2,0.0,3.2,123.7,505.0,444.8,284.0,a,,,1.0,AVL,True,,1.0,3.2,3.2,0.7111111111111111
114,Boscagli,204120.jpg,Brighton,BHA,DEF,4.5,0.2,39,799,0,1,0.0,3.2,31.1,215.6,82.2,12.0,a,,,1.0,AVL,True,,1.0,3.2,3.2,0.7111111111111111
115,De Cuyper,465730.jpg,Brighton,BHA,DEF,4.5,1.3,84,1404,2,3,0.0,2.8,99.9,327.8,516.6,154.0,a,,,1.0,AVL,True,,1.0,3.2,3.2,0.7111111111111111
117,Coppola,550090.jpg,Brighton,BHA,DEF,4.5,0.0,10,193,0,0,0.0,2.0,4.8,42.4,3.7,2.0,a,,,1.0,AVL,True,,1.0,3.2,3.2,0.7111111111111111
119,Costinha,451490.jpg,Brighton,BHA,DEF,4.5,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,a,,,1.0,AVL,True,,1.0,3.2,3.2,0.7111111111111111
120,Svoboda,454490.jpg,Brighton,BHA,DEF,5.0,0.1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,a,,,1.0,AVL,True,,1.0,3.2,3.2,0.64
182,Amenda,539142.jpg,Coventry City,COV,DEF,4.0,0.6,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,a,,,1.0,ARS,False,,1.0,3.2,3.2,0.8
181,Brau,577411.jpg,Coventry City,COV,DEF,4.0,0.1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,a,,,1.0,ARS,False,,1.0,3.2,3.2,0.8
179,Latibeaudiere,204813.jpg,Coventry City,COV,DEF,4.0,0.1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,a,,,1.0,ARS,False,,1.0,3.2,3.2,0.8
178,Bidwell,80178.jpg,Coventry City,COV,DEF,4.0,0.1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,a,,,1.0,ARS,False,,1.0,3.2,3.2,0.8
176,Dasilva,173878.jpg,Coventry City,COV,DEF,4.0,0.6,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,a,,,1.0,ARS,False,,1.0,3.2,3.2,0.8
175,van Ewijk,451284.jpg,Coventry City,COV,DEF,4.0,15.5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,a,,,1.0,ARS,False,,1.0,3.2,3.2,0.8
174,Kitching,436761.jpg,Coventry City,COV,DEF,4.0,0.6,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,a,,,1.0,ARS,False,,1.0,3.2,3.2,0.8
479,Bindon,538638.jpg,Nott'm Forest,NFO,DEF,4.0,0.2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,a,,,1.0,LEE,True,,1.0,3.2,3.2,0.8
478,Netz,470315.jpg,Nott'm Forest,NFO,DEF,4.5,0.0,11,353,0,0,0.0,1.6,10.4,63.4,30.1,10.0,a,,,1.0,LEE,True,,1.0,3.2,3.2,0.7111111111111111
472,Murillo,575476.jpg,Nott'm Forest,NFO,DEF,5.5,0.6,83,2130,1,0,0.0,3.3,74.0,542.2,115.5,82.0,a,,100.0,1.0,LEE,True,,1.0,3.2,3.2,0.5818181818181819
474,Jair Cunha,575458.jpg,Nott'm Forest,NFO,DEF,4.5,0.4,13,514,0,0,0.0,1.4,14.2,98.0,15.2,29.0,a,,,1.0,LEE,True,,1.0,3.2,3.2,0.7111111111111111
577,Tomiyasu,223723.jpg,Crystal Palace,CRY,DEF,4.5,0.1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,a,,,1.0,EVE,False,,1.0,3.2,3.2,0.7111111111111111
146,B.Badiashile,242880.jpg,Chelsea,CHE,DEF,4.5,0.0,7,470,0,0,0.0,0.9,11.4,102.8,7.9,2.0,a,,,1.0,FUL,False,,1.0,3.2,3.2,0.7111111111111111
498,Senesi,221466.jpg,Spurs,TOT,DEF,6.0,10.4,175,3288,0,6,0.0,4.7,168.6,1114.4,367.8,201.0,a,,,1.0,BRE,False,,1.0,3.2,3.2,0.5333333333333333
148,Hato,551210.jpg,Chelsea,CHE,DEF,4.5,1.0,19,1139,0,0,0.0,0.9,38.4,233.2,114.9,36.0,a,,,1.0,FUL,False,,1.0,3.2,3.2,0.7111111111111111
149,Colwill,460028.jpg,Chelsea,CHE,DEF,5.0,1.7,8,225,0,0,0.0,2.7,8.0,66.0,7.6,6.0,a,,,1.0,FUL,False,,1.0,3.2,3.2,0.64
220,Cardines,590014.jpg,Crystal Palace,CRY,DEF,4.5,0.0,2,90,0,0,0.0,2.0,4.9,15.2,30.0,4.0,a,,,1.0,EVE,False,,1.0,3.2,3.2,0.7111111111111111
150,M.Sarr,574458.jpg,Chelsea,CHE,DEF,4.5,0.1,3,100,0,0,0.0,1.0,1.3,6.4,0.1,7.0,a,,,1.0,FUL,False,,1.0,3.2,3.2,0.7111111111111111
93,Schuster,513086.jpg,Brentford,BRE,DEF,4.5,0.1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,a,,,1.0,TOT,True,,1.0,3.2,3.2,0.7111111111111111
123,Hinshelwood,532529.jpg,Brighton,BHA,MID,6.0,0.2,91,1736,4,5,0.0,3.4,94.8,312.6,228.0,412.0,a,,,1.0,AVL,True,,1.0,3.193953568964966,3.19,0.5316666666666666
455,Tonali,432422.jpg,Spurs,TOT,MID,5.5,4.2,81,2534,0,2,0.0,2.3,113.4,398.0,534.1,198.0,a,,,1.0,BRE,False,,1.0,3.183982468686386,3.18,0.5781818181818182
99,Milambo,543295.jpg,Brentford,BRE,MID,5.0,0.0,1,45,0,0,0.0,1.0,0.6,4.0,1.8,0.0,d,Knee injury - 75% chance of playing,75.0,0.75,TOT,True,,1.0,4.2,3.15,0.63
481,Anderson,215379.jpg,Man City,MCI,MID,6.5,11.5,180,3332,4,5,0.0,4.7,219.0,915.2,961.5,310.0,a,,,1.0,BOU,True,,1.0,3.1539173508117857,3.15,0.4846153846153846
183,Rudoni,480457.jpg,Coventry City,COV,MID,5.0,0.2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,d,Shoulder injury - 75% chance of playing,75.0,0.75,ARS,False,,1.0,4.2,3.15,0.63
101,Henderson,56979.jpg,Chelsea,CHE,MID,5.0,0.0,76,1911,1,3,0.0,2.4,74.4,336.6,358.3,49.0,d,Wrist injury - 75% chance of playing,75.0,0.75,FUL,False,,1.0,4.2,3.15,0.63
200,Lacroix,437499.jpg,Chelsea,CHE,DEF,6.0,11.4,154,3085,1,2,0.0,4.4,124.3,822.0,106.4,316.0,a,,,1.0,FUL,False,,1.0,3.142936330963102,3.14,0.5233333333333333
442,Pope,98747.jpg,Newcastle,NEW,GKP,5.0,1.2,96,2416,0,1,0.0,3.6,70.7,671.0,0.0,35.0,a,,,1.0,LIV,True,,1.0,3.127010631373326,3.13,0.626
458,Joelinton,180974.jpg,Newcastle,NEW,MID,5.5,0.1,73,1950,2,1,0.0,2.7,95.0,324.4,296.3,329.0,a,,100.0,1.0,LIV,True,,1.0,3.113885061160657,3.11,0.5654545454545454
